income,age,credit,default,years_in_business,num_staff,monthly_sales,monthly_expenses,num_orders,order_history
47824.93988819025,50.09827198801695,676.7580197180505,0,14,8,40049.54134638469,43410.29574388224,85,36.93883678940115
54251.230880245654,45.78191276674937,651.438760163356,0,9,15,46345.55837694721,43441.44400954362,17,39.2383241953683
59975.285454287194,42.170039945045104,740.1246902139945,0,7,11,61050.0404624178,40128.13317514399,40,55.6682047724886
55132.338629228296,23.90303206458437,689.5449583459144,0,3,19,64416.07193040257,40785.60317286077,35,41.03143476568738
56448.460400103184,33.080403750600624,685.5552515854189,0,16,6,44975.748512853694,53382.52012009081,47,60.644229521036536
65352.00341710937,49.918886237861194,648.9105248907869,0,16,3,65490.405528512405,24960.524631325556,45,51.618802649151434
35704.20569822735,35.87950487801128,699.2643925987813,0,12,13,59474.10580957522,36343.87599421675,95,42.814790694075256
58825.64053224186,23.837334877710674,664.5428724710104,0,2,11,53257.86755871485,44776.28020883046,71,60.848670229967844
58613.934078158694,45.70840556872152,651.2916711210601,1,11,19,43263.73319709863,51689.11525267103,67,60.08050550460207
41964.047178111985,32.05039327378175,741.4298046391677,0,8,8,39546.60563812936,52743.32550105898,7,42.54708997569631
50856.01394641289,52.7864014844465,728.5477193236707,0,6,13,52219.666161367044,42981.93990752514,52,42.16680538983378
51153.39674189335,50.33930918450366,732.1458287168206,1,13,7,61313.46061019495,31382.03524300112,31,64.02685115629835
50537.6686822011,37.7579281972759,674.0965257676904,0,3,12,29587.14850176948,33043.789896197006,21,42.737426784334374
52879.42018195956,30.38132739124373,776.1600449308982,0,16,18,46804.1861560447,37464.94071550403,8,34.73269390390894
58041.753091944825,40.17300273867618,673.3534569946141,0,19,9,31088.432578929154,42964.181203746186,83,51.256162665084794
54548.4064044188,48.636964996753555,763.4942409126539,0,9,7,60274.55286230138,37769.39254753224,28,59.781058344202954
45175.13473306401,45.486071078259116,706.1317689767263,0,17,14,48992.60125874782,45872.405245180256,72,37.578928018192485
63493.674945391045,32.740152453068575,813.3697987714888,1,16,16,36803.864146082706,33744.08374283005,37,39.607670685988
49990.37700414677,27.338371357426787,630.503515525513,0,10,2,48233.48147622748,45431.515566391434,98,56.00333454669755
56105.74488001506,26.160008591955638,676.9240139110115,0,3,9,47142.52109840834,37795.41434594572,17,28.345914863198594
39247.88826788975,32.485301407778884,678.2267296719997,0,18,12,45830.766900686256,41006.91547732331,86,37.937242213333434
44786.6748272185,42.900994732722054,761.3972194067102,0,2,17,56273.23201393967,46031.36169887647,25,38.78810562819919
50831.09392629167,25.357832830654367,706.6026569725506,0,14,3,37635.989938902625,49018.83790348591,58,49.66608795030412
42867.74133452457,39.542683210830496,752.3724334108932,1,19,7,55647.601704065826,22752.114939580606,48,48.38752192261269
53411.82984802028,52.63948610659891,677.6128121288039,0,3,12,44379.91208600669,44155.669087347764,8,55.477243579268084
30035.49332653918,34.44791627051341,604.9407868687649,0,12,14,62952.89560678017,34372.05640877732,93,35.81909693252553
52104.182257114095,21.8142238923808,654.05677823563,1,9,19,39639.181527969755,33300.32397075992,45,34.193990967679966
60010.92145378387,31.13668937291937,714.9724274742296,0,4,13,48835.83971556845,35204.266831762405,9,57.687646596347875
44022.82634655229,16.29086748044062,701.3685938901264,0,9,6,71993.09543524537,42928.26941569712,62,42.497684207139145
43351.129222496864,44.273204743454585,627.465383833078,1,18,9,53370.53969837056,46272.73176713084,25,43.22450363629925
74546.01208417318,45.27988947070823,746.4034508974446,0,15,17,61204.9631009274,25978.897890300905,28,36.88545207995795
44661.695371282505,30.64214778240602,735.4700510491522,1,2,9,46527.15315872896,38444.865846518995,17,66.93261264384024
57413.94449177848,47.63239980620827,694.5607274233038,0,15,16,57599.01057896503,51901.24640156729,36,62.738057125087764
62620.207297937515,36.51582610926852,652.3467148681246,0,10,9,39645.72687781266,38184.92943202662,38,63.702833901651594
61202.063785976155,31.250010639964454,650.7486129807611,0,19,10,48666.02555909718,38504.155181007955,59,30.3467357106079
44926.418997930494,47.13486229724607,726.5879504825933,0,18,9,49547.22154379106,38806.31033337487,82,42.67476181242282
52357.829865497726,58.14857445860633,770.6059495690844,0,10,7,65456.1247169114,38370.80611322871,79,51.039139362653614
46542.11868816149,31.551513425299248,758.3328083876393,1,8,1,52920.579547132715,35957.42539330481,97,56.107448356272286
50592.948432036115,32.54387482401918,697.6102854532897,0,15,4,47480.68021856753,40091.449320585074,93,40.49828258104359
45655.478992893615,24.868908519001383,697.676888460427,0,16,11,50424.14659036349,42096.64465366484,19,58.10599429878562
49176.95872624512,38.87360844558448,729.5145343338353,0,18,1,43407.73819881177,38180.552252721456,24,45.68829463606195
73478.21604198322,24.787434446412462,684.3658095824826,0,9,18,28519.960530576358,28374.571209909784,44,50.84403354511492
42109.82365697068,41.54297693412645,638.919341389921,0,14,2,58419.36992970298,41039.55772200159,88,38.14650264438121
33154.94418560583,33.66194525117209,760.0640431717991,1,8,7,48614.695120324206,31463.285844404287,94,43.48745449407699
56505.52842806432,17.76004651231218,640.8176929435609,0,17,7,71638.66781929237,32495.36808669451,75,46.82046716250649
50918.05157789543,41.32153139270348,732.5490783324337,0,8,17,41755.22435950615,33144.68011851698,84,64.19649026751244
52376.80666135776,46.86228495524947,726.1220390446103,0,11,8,47013.40810360642,8820.276839702998,69,37.508243033801776
46416.71004580491,34.266031186285375,773.1982065261312,0,1,12,60876.64062666868,37855.09285707047,80,53.1408784291666
45892.958958270174,30.810963295323276,749.5092190364754,0,17,6,57893.17495569405,40008.38335765319,18,54.686211543232744
59739.74944294404,24.87588594643399,695.4642344495128,0,4,3,54120.45372975411,38323.99503506679,39,67.6228782978709
51106.983242664646,39.227671661468804,658.763022278873,0,11,15,47999.210368456486,44315.77300104226,17,46.42491885982571
55038.99384950622,35.59965094771374,773.6640969909402,0,8,6,72312.44891576994,49042.39617770693,62,52.6270293444864
35303.88000211225,37.59280241215035,755.8378569181451,0,13,9,53923.506974214775,49806.968587844895,57,44.3331860976475
45958.237005580755,49.234934192784635,713.255549272646,0,18,13,45157.61720135431,36989.13459614342,26,62.35232700810405
45893.07822556511,41.24406170850256,694.9173629104114,0,16,4,60651.391966203046,43175.08559877075,32,69.63656684038085
67319.1868274553,14.011149120144864,603.0780661181252,0,10,2,49191.31195839135,39625.1231097409,92,44.756848966702925
63520.81349395507,45.66749458045,703.8967122050253,1,19,12,68681.15415645161,16928.33033525975,71,61.674390283506426
25803.391729303996,5.889015710459216,706.835763061879,0,8,2,52202.330347906056,36974.89198937416,7,40.10197074558463
48545.520930843806,53.155626170483245,637.2213109886508,0,15,11,38961.19561025689,37233.5057127258,28,34.677012949036325
66088.1517602343,21.02863837739561,686.7158466318384,1,16,16,36657.937684426506,29760.33788694659,37,47.166737576083
40164.15852988099,37.647107204265424,697.9373895477514,0,1,8,56876.81728866742,52055.50539977569,90,53.87172438265724
55380.03172585592,38.80104820768326,766.677121323811,0,3,1,53723.73133213161,42869.719817113684,92,50.96538116609587
54628.81601593392,24.743914139332492,596.7319684025987,0,12,19,63806.55406835427,40807.57786523925,18,45.129433460491605
54650.09023602797,42.441916907217106,743.0125291308916,1,8,13,46163.56132457835,39821.872632724626,51,53.84972760448328
64614.8372829644,34.359630003811276,646.559949402308,0,15,12,41675.552210051006,37637.637115623795,46,54.955327606550476
48199.108128172076,11.626018975662053,709.8014029458008,0,10,19,56689.97117859503,29798.66132220301,32,53.482409155835484
25432.25411578951,20.337712106435504,628.0266996609838,0,17,7,52418.7782928789,48319.56451465505,70,42.56066261843572
51971.082237864845,29.089787336012726,762.8052735252752,1,16,11,55981.0637478008,45914.672488244236,20,43.08291029646513
34096.89088819881,33.55060448463393,697.0099071466852,0,19,4,50923.01439148647,43227.62480739565,32,47.086587683715166
50108.59977848371,34.78682436193992,773.3521012507179,0,2,14,42897.11492343947,40973.481940353435,37,47.31529427231036
37251.61551194875,41.10156733009093,689.5189719118778,0,6,16,35047.76749868493,44652.0726656382,2,42.104070351400324
71046.58412661983,43.47365606329314,664.9113456962469,0,14,2,63489.556285248495,53776.54254729897,50,41.48534670421121
42994.75538808538,40.08832201672118,717.5885909443331,0,8,3,49194.133464802755,40454.92795186178,47,49.388283935889206
60304.9205563198,28.931640853740713,626.4137382445459,0,8,4,64000.53857259876,51991.85935696539,71,51.87392618303775
45105.687430219434,40.62448059626139,743.2189305022495,0,19,10,62072.42458879978,46583.537025553574,81,37.8874492737301
43248.428836754654,21.08047552405258,631.6871437628445,0,3,6,58033.84724471572,46822.34400490648,43,56.766614824922954
54003.37954187888,41.70337407863463,705.9382722682126,0,12,10,52425.31082028607,42717.421818555806,15,48.39626398388645
39797.41933251389,38.4895542408421,673.4767469111799,0,7,17,60736.86649996977,32998.96490441171,47,56.21708923987134
41939.99775872749,35.06982836096772,684.919824162896,0,7,1,52068.31574878549,44212.436570555976,83,45.84704356481291
49800.66721511516,37.72520358689718,674.4600372532545,0,1,8,63822.84378525607,41013.217330324485,84,51.82351224746126
66657.7109201462,31.525218464721423,667.9995418298809,0,10,6,30187.66411835672,40435.74776887954,90,45.14135286163573
52304.95150513062,29.889258946779318,738.8923469079072,0,15,16,43134.026630406835,46985.70965138361,11,49.59038477646413
52945.87293293487,26.066415051591935,700.6510937935634,0,3,15,40084.03738965911,40555.169965941335,87,54.649310535439206
44244.82569114031,29.15084665808306,724.3441921286862,1,10,11,44097.937039664524,28651.129031791126,26,44.98812743065827
61865.874245510335,37.10214032649541,657.6651104045461,1,10,8,30751.584847924976,48307.387764634725,94,62.16304024637249
47194.13425207033,34.83078307536101,670.4567838535521,0,19,18,34806.508699690894,55204.631017385116,53,43.60574105208715
49032.71329751628,43.61438919694745,638.5093127289211,1,5,18,43191.794904758826,40096.38660917731,78,50.54279109859004
40814.75465065496,47.36981153014968,666.888122278133,0,17,18,48842.443065216874,47397.0977813115,74,47.37211382121755
40821.16925738141,26.375761723510088,718.4901211916153,0,18,10,32430.868545303663,43854.80451195909,25,47.90635130342914
67261.64498202536,33.48154902967193,779.5952427937685,0,12,13,49814.02418677485,45930.297803328554,42,53.85739190518331
70010.25836269438,45.99950468560983,736.7661184813244,0,11,15,56323.37088153028,38519.301463923475,34,48.53109546666777
52101.41319200794,43.07815157632126,651.4051650660072,0,2,16,44809.195962858576,45268.54054320152,31,50.25070028817405
36397.74354574766,34.63590628230606,614.3383570703807,0,11,11,58824.19280763973,47289.060868905515,36,60.509156212361034
42338.13070539367,50.730691437365536,676.7433247005648,1,12,13,48087.58505624627,50744.90649161732,28,52.003885218887184
33813.25317755713,29.60141855474765,784.1518537592374,0,8,17,31958.037789338126,34746.2289605908,80,58.46490351763701
51794.64407647439,42.14780185422097,761.7342831966987,1,9,12,61814.72799306988,47930.4121667889,7,25.118036487637134
40551.90023141942,43.197711583853575,771.0579680545898,1,8,16,53231.590848863074,24938.334804829323,96,30.89681666296092
50963.30674637327,33.180370459606486,737.5090879982397,0,19,12,57546.834310731676,32435.57650756083,6,52.56035659464154
51687.520766807145,51.83440218297102,716.548202233472,0,9,7,52398.56277238354,32545.532574485056,79,52.002929904291406
52281.993784192644,36.2953816749346,673.4868231501393,0,4,11,54082.59525300051,43484.345470075736,29,51.972441100050254
37061.50793643354,28.68883621800369,705.1389622749305,0,15,4,54590.71049239216,47090.50849245353,98,54.90770001794087
44540.25216865403,56.48858322800884,728.8339905994152,0,9,7,51406.6062651118,46447.66722660052,71,53.95955109252601
51692.591187694925,42.577759313124886,758.0862787647042,0,13,4,39423.322236650616,27018.018243525818,22,44.460457735147415
56817.415149540226,40.40406763184735,621.1741058476701,0,18,2,24056.953606023824,61636.27090342359,12,66.59206039313165
41526.82047930855,24.71183445080716,691.3298181037301,1,16,9,40449.54376603149,43121.72760080019,54,55.091306655815366
45664.61697909392,37.84361785053488,722.0720745772602,0,17,13,31651.65587316603,30019.174989285046,72,61.33349521156774
39935.26801125979,25.263190038408805,728.7592111741454,0,14,3,48091.16478699537,37963.16273515702,64,44.874625939687874
56075.87666768034,26.075328295611722,704.2507724534221,1,5,6,56220.079217037295,52959.780826540926,61,67.84895116405463
43755.27762551898,34.805774706110874,672.8309504088824,0,18,12,63406.589384976134,41822.22379386338,18,50.15744707384161
32371.139604922162,30.1432044038415,623.6011087585588,0,5,7,44453.0825081291,51644.150300205336,1,52.49702252203155
52205.35639873822,38.31064629771202,718.9736767616018,0,16,12,51372.963212924566,51298.45883920602,68,34.58311691694798
53649.46217890092,45.56537427924211,653.933783764075,0,5,9,50368.28210673822,37107.06708815384,75,29.711063680404767
68456.4298533964,39.69166576527387,765.3812243741148,0,11,11,55310.27258470357,42591.71520825248,44,55.13713842249437
50069.82672072079,38.96563874246987,770.753261798921,0,3,19,43015.943947571395,39639.059310407196,11,66.70603732586609
40011.9258396578,29.590593035805078,647.5605028722347,0,18,16,30836.37823350559,35419.86853518511,45,47.307715633436985
51519.33602444465,28.312123417189383,690.8853350505331,1,10,3,58055.45491194536,56813.89294154768,78,64.53016311230976
47773.60464337471,46.38257463455827,601.1678007694438,0,1,11,53206.11564779889,36366.887158319114,60,57.624618185445364
64478.49553450849,24.30933639714191,702.5597184625713,1,8,7,72905.25903799676,37295.50248971768,55,55.00244540252048
47521.19349438307,27.728858197692716,669.9712193926874,0,16,12,47638.013950316454,50845.08000085172,63,50.87106299887225
60398.41714281014,26.006825283445984,718.8198406804348,0,17,12,39191.62074390867,28239.87111339672,58,63.35656049900579
35262.784741390016,34.96652811668847,733.1502045794695,0,17,8,44353.1166245688,36528.4553274474,35,64.36410885088182
72589.84605490704,33.64452950348506,715.2375194253536,0,16,14,36960.18136604784,48700.15326672055,41,63.57632370658939
59985.347556033776,30.088454912275918,661.8615360126103,0,9,15,45831.06987053109,47003.698701029396,42,55.92081781057585
41427.874441257736,22.700938665745586,671.2428899410248,0,4,11,50257.78717304042,32657.19379741293,37,39.70648653488871
49190.742731496204,34.89068166064597,633.1659615965755,0,8,10,53012.111843098966,32506.75376375987,94,52.25331773850587
33550.40591390566,31.740211181980136,687.6558094584749,0,2,11,49732.65408355826,33389.91859513337,64,62.01651499610831
41218.838872515975,41.16161128244971,583.2697439634162,0,3,17,54560.67269509862,44874.96967383491,21,54.54499054978307
55071.52537765178,30.31664478322506,634.5914131379548,0,15,2,48041.497653509905,36035.34490688368,38,60.937726902802886
47457.49417684562,20.682164248889595,713.3433153584679,0,19,15,51886.72294120766,32697.911890087362,33,51.12096302776936
38645.25808301305,57.91117856633125,667.9399221943202,0,18,1,35434.8324102934,46823.38100204666,63,54.81443427910422
49430.249373211795,47.691403629054946,685.3832914777338,0,6,17,56513.32567242679,37172.77352398881,56,62.41387100361898
38682.295589683,37.0737458961065,746.9245403195923,0,17,1,57075.47402369534,41948.58581515981,28,55.85949100423309
51609.45422733331,51.49606476326919,695.1574678147228,0,12,6,39713.79557094997,35484.365919145894,46,51.41328159172006
42359.29099753404,44.918107609883535,759.3137214662447,0,7,19,37186.7595417269,30540.09609932648,77,39.78803737146909
50531.69228658483,12.054586430070565,657.2315437976771,1,6,12,49895.3359747356,32463.083249817777,21,40.138621087308316
44635.24475716426,33.233157094010096,625.4694646912604,0,2,4,73041.57270525659,48686.25903794989,82,43.77549305318749
66549.53115996788,32.100435404494704,667.0343608297258,1,6,17,57734.47870103809,37304.77872682216,4,61.77661303257915
46768.194576591886,23.68193739375133,784.5983590381989,1,12,1,56455.13216873678,58024.881484046586,2,57.534530216586084
43823.03488824568,37.63996682085676,722.5531592968157,0,2,12,47680.24124063358,38695.54392584594,71,57.439990670704354
57139.25014956853,27.469457975964975,718.0306226442651,0,11,2,60756.677651913866,37365.72089990985,93,41.22497100302898
49327.531546539765,39.499101211454814,629.4722677573319,0,16,11,50186.67322967338,52842.356322139945,48,42.18633769207533
59238.002569438744,46.928407663803256,660.6474953504077,0,7,14,50087.60992547733,38733.295862994724,20,40.90939775619329
51199.69058068867,40.87044859662333,742.0576005419219,0,8,8,36175.300153720826,47465.09113394285,47,46.054293269679896
51637.14233113956,26.583212597284174,673.859902523052,0,12,6,42486.34542670441,42355.88970645741,58,54.56577016445162
47712.293667021986,30.24398499682815,698.9075234941378,0,7,19,67062.92791086128,35409.10513130318,67,61.03565221183133
56817.83320175769,18.84680610241345,666.2624725894811,0,5,18,47899.85295003978,39375.45197908985,91,37.24727217293492
46164.011513477606,37.65896960514076,750.3802641225486,1,5,12,41163.13258665193,37591.145534264775,47,54.73136692196158
60949.74768774912,31.424849133389376,662.7696249225858,0,3,11,50201.748734656205,36607.400097144884,63,32.92646698770895
45086.00269465731,35.74938095414482,658.0678889838764,1,4,15,41959.39354918721,45720.488879987985,55,27.604014597034908
65365.19353647131,36.65870953863392,728.0371527206855,0,7,11,35942.40779346078,41831.71646637002,40,62.62439162413321
46725.690362070265,31.345375390993627,655.8770780712076,0,13,9,54237.58674785038,40073.81199851476,85,38.03734129853364
59619.95910249488,39.28767912979205,657.7295262294258,0,7,19,51501.57380151762,51971.08225087934,7,52.70563781054221
48853.99956371753,40.952251478229286,681.3895898398209,0,8,2,62351.48386349466,51031.19210895497,85,52.29215157596096
53867.491887831704,38.0218238449979,809.9022039968081,0,1,14,53573.97978930938,23158.850825757443,7,47.588173357899215
56254.4128323899,22.480212211347734,630.9050570400831,1,9,8,52398.066462548435,43073.486956052366,78,59.15626455707794
32919.58819183854,43.2654055041222,716.6266843494598,0,12,5,45466.78231032449,38794.18158722657,88,59.74164645711936
53621.85749945284,54.14636088096156,679.9233976102072,0,18,14,58137.17035166968,35458.2517973162,29,64.48368790166279
40486.27456963691,36.30290716158674,658.4113552231302,0,6,2,56916.94503006643,40806.627293160534,59,51.81944018856719
62025.95196663664,37.74620513746109,712.8181712975424,0,19,8,43778.34648868793,42557.222403363376,94,45.47541826990052
57899.016883938304,47.77765230849491,742.3053684488176,0,14,14,57065.7978373965,49597.31429383623,21,53.392205376279
59185.29045507768,42.16801165228767,704.5361831410285,0,6,12,56559.563824230136,25827.900787060353,34,53.47401759122211
27754.433862908016,32.574844599037725,731.4168831927868,0,19,13,39045.106405783255,49305.22819792862,24,41.04339787529843
31213.200723883132,20.97672534547149,766.7541850238977,0,9,5,36707.3411050995,23571.410889170336,12,50.263707629989135
51262.38455351052,47.651743636151195,729.4215297236578,0,3,12,54595.73121322627,36089.84515468381,15,43.87356453643538
51056.557140484685,50.4133857392588,733.1231908198282,0,9,4,40195.628098216315,40683.448086459684,36,64.15097171807771
52991.13473433033,50.60400554274626,622.1055675748985,0,8,2,34965.57439796404,48237.619652309826,11,53.856853705175624
56594.11189912964,49.239037086769216,658.3247218577179,0,7,9,68854.7944806429,33487.26370912476,19,39.301791132302206
45094.50117458743,34.62855135882385,692.8392627428178,0,6,19,40307.71684634865,56105.34658374032,16,49.88390557540935
45751.89879991474,44.367726559510906,612.6980486753503,0,1,12,44345.38671957203,39475.48125137696,61,50.31254856041654
59099.44975852719,44.64304753964155,657.8063147973089,0,4,16,46423.25630397931,38391.786712289075,51,51.721169214760096
57637.347831634484,33.400047190595984,787.8196011190922,0,10,3,50433.34544558966,26007.525348814677,59,51.62269368989456
51156.509608962166,43.57020658257727,744.9449644811804,0,13,14,43224.05515335746,33132.71126732006,87,48.1090912226338
49319.93307131416,28.946819750926,616.221642057755,1,14,1,48725.23024366867,34613.83914414778,96,41.2791411187956
45670.969930016414,29.833545305089736,667.562841216615,0,10,4,58471.46504311803,33554.00220809757,29,50.090977436110215
50352.16198932471,40.84774999834529,665.276507999223,0,1,9,59072.363595820876,34434.876418325424,43,47.28349047802382
38896.392785982425,21.874436043032624,703.5063326419812,0,5,19,51626.991350517936,36711.82798727616,29,39.63042791002699
56255.90572162782,59.55134385856746,662.7698305764372,0,17,6,35298.88550200524,48033.27681625769,81,31.262261716449032
66685.28802987504,45.303376452975286,678.4788083229504,0,13,16,54704.74838575365,22538.05132937781,48,66.08833977238413
66875.49749290044,32.23178700918695,729.2254157237643,0,15,18,46859.058320780336,34315.96857197452,7,58.01303306405199
58057.856746080564,23.359220422352717,636.7181997221509,0,2,5,54548.49219302961,33583.70539707274,56,50.022132061589645
65560.5830008811,44.67046686301405,768.7606801464603,0,16,12,37508.084012693296,40632.81039076799,54,48.29857501113567
55258.195593362005,40.98413570017943,750.3417140404681,1,6,19,37280.36200789599,40119.99414132501,95,59.96355719825751
49263.41277687352,25.039793855712134,552.6704528580325,0,16,2,49262.76504347801,52542.36853186283,64,61.61671420376786
52887.11547751056,36.897444955449885,636.6832612280267,1,17,19,54538.201411848924,29476.694623839783,16,54.4213753836638
56756.756438724275,30.068697876342423,735.9133200249171,0,11,1,77690.10672205694,36887.54002494476,9,48.46318555815468
71901.51165362039,38.47007074235597,689.5882574429102,0,2,10,51391.09972317343,36969.69036938367,65,48.79209201416386
42454.22203432758,36.08590235129987,826.06078752108,1,2,18,47793.56895213426,36463.07099139581,41,51.577367776432496
44811.20258362488,27.837461384601077,679.1329684980115,0,10,2,54170.40241595943,34762.22404694096,22,48.75558976205437
35997.6499891843,49.70877150786194,754.0550340493583,0,7,8,53825.19826168903,51722.645350762745,86,35.026867535943865
47143.80974914428,32.95471973994438,735.0772274479333,0,15,3,47738.29549512765,41189.83765445868,97,35.497550786120755
51790.948460742526,15.55960324754692,715.3365490624041,0,8,17,55234.525733563656,43452.39840567909,61,49.90881199688948
57562.554502745996,32.00972755678238,753.7806408851216,0,17,10,40910.89335202347,41467.38441980441,2,43.16052734265074
53957.580730963775,48.13829945779032,689.318333792533,1,2,13,46141.35163573096,49557.85327883142,95,48.96263039088841
43251.75736483505,38.164527053971234,740.2447832059778,0,18,14,47764.88511449533,50099.24940440364,81,57.87002956078288
31089.4665433442,30.656525670157897,782.1518247163502,0,6,1,63208.384370750115,18903.611379673926,44,47.5355393998606
55171.83414783861,36.28925429293922,714.774079987237,0,18,2,60156.96857852531,45587.96179132143,97,47.83142415858551
61538.88007098885,44.962131447526474,716.9105189531235,0,18,18,25978.138199919213,45715.32741936824,87,55.208793997734546
57136.65100670438,51.577383168164076,616.7882757153794,0,6,4,44524.570233797174,36068.42237600802,44,59.886815307682056
56947.120300070805,23.79041158039164,718.7867991601122,0,10,14,52377.876084474425,43840.50130264039,76,41.65411876622388
53353.817097672305,28.35622239770574,756.1095554984872,0,12,9,66649.91537698897,33682.974597784836,66,49.991684398085376
44459.63893903338,42.836130701841356,655.1695781711884,1,10,12,42973.617358333286,37331.78496895198,10,45.55397492118705
59758.06514625528,20.135540909159303,686.263279910464,0,19,18,52992.22514763855,38080.57551606733,77,58.70871237937353
43755.46875816318,27.81403879811102,782.0378540868539,1,1,18,65205.42144948571,45402.136316599055,26,50.880507898028995
35632.11795834562,33.06713419536933,678.2007381015578,0,12,1,42407.79487314585,34137.78687779748,73,44.72920103388987
58797.332588643716,24.693322495941338,699.6052359560634,1,12,9,32743.024300850757,40635.392943961284,37,60.739731789010406
30178.641094271577,15.83997423426365,717.0302747933371,0,13,9,37800.240180362285,40017.5024845616,16,59.85143526524454
40706.06421984497,34.72713411363633,678.2016076249655,0,1,1,51300.53805617447,37522.4002121843,9,51.43020657933147
51796.378045301855,22.474440930615593,720.7265870357411,0,15,3,66127.90328569281,51037.57606525205,74,58.025558615250354
50851.119047750144,25.09360828885427,729.40790815115,0,12,12,52979.5161921692,34259.15913418018,88,47.77864022707928
50944.951394150754,58.66809836074257,758.3628972284341,0,9,14,44784.76782360172,51854.79187439577,69,44.851086806052635
41995.897915975394,33.99088792224872,639.3854500491419,0,1,4,53702.803773892054,34447.44911093864,97,51.51769320761222
45357.1156152109,35.78588947501931,725.814248978826,0,6,5,32379.04225544444,33517.24200474132,21,53.828136303072675
51021.82949118963,36.270590551963785,653.9664588355434,0,16,12,24000.059798511913,30544.19455625654,90,56.36970740975635
40943.56131222072,41.21990552186943,686.7966955866567,0,11,19,54813.1360993035,38587.99801669311,2,40.81576116546205
44924.369851941,18.240242404591296,730.7841464850312,0,7,13,54768.159033610325,43817.152042138645,38,66.01671352863258
49909.54743605759,29.991686361448814,679.7039343795525,0,14,8,54359.7012798792,47440.904879677306,41,55.98476451894427
57571.59001706625,37.13009239206606,683.2564012698647,1,14,5,51440.87166352576,45778.807756887545,50,46.623956479539046
42246.91079360062,27.36758309578958,685.1946217989349,0,8,14,58506.793192189536,39753.341562540416,97,56.439293627689445
55138.849729038084,44.412127727618,652.1157531073625,0,1,2,67878.92561951341,48474.73278490373,60,42.862532523484425
59925.452036414186,37.63291709595081,669.4026151475397,1,14,13,38803.91459949194,32052.012237553055,67,50.737108431948286
41098.53966301295,39.29534795928556,804.2295530533296,0,9,11,53458.24477573807,41339.75848385529,85,44.61128862694954
57485.18074171968,28.192341846305197,662.920745684257,0,8,6,72847.86965770499,41051.29422711675,50,50.35808050522369
42694.55348523329,35.42258557449632,670.1577011449788,0,19,6,39453.2711601466,50702.91351781592,31,54.59706026913051
39276.53051685849,51.3188013483457,636.4815013722232,0,9,2,38830.40409437836,38079.80219622993,41,56.06200108020528
50114.98975414417,43.94165385766863,651.3510683792556,1,17,14,43417.42441368084,29012.40113699464,86,69.47336751451454
56217.65188613351,27.179912575751977,704.6953821649194,0,7,10,32534.78486093085,50802.758211347056,74,48.44089788793599
37149.44435046433,21.606547667402555,770.8763629334574,0,18,10,48626.12538504348,30915.87146879689,69,26.925212703626073
46585.01727119468,40.435946209176635,743.5312385952095,1,8,15,40077.36921607318,37433.33285066207,31,38.89488598834097
44689.53790582116,44.228377080900955,729.8151313840559,0,13,14,41915.12346907378,25079.29265046709,28,47.758925701423564
49786.73107480073,21.552824009779066,575.0472028576806,0,2,6,59354.80170513737,44446.54947394267,22,72.84071357406702
54817.01869552463,34.6710806916076,671.4354640862398,0,7,19,53243.19034377249,61420.7000650781,60,39.5810872789312
41477.87962870519,37.81508049777313,651.2814828698747,0,18,3,59690.65042681059,52538.48043710777,13,44.92800529971066
44571.714587154085,30.243658210188404,724.5289909639285,1,15,5,58482.16568449923,50093.15639455951,36,63.464514728963614
38622.800938067994,28.29295005418298,759.1475791204542,0,11,8,51440.496100709905,38316.823128812466,85,52.05196795534772
57270.8448400963,40.45622268964208,744.4519105492471,0,1,13,48423.85484659871,45018.283263826954,8,51.79965295398621
49738.49451391321,36.867946699891284,734.8006214390392,0,14,18,45186.2601233973,35880.61465698007,95,44.40013994252508
55494.09184881905,36.31756396791399,688.9745499169195,0,9,4,37755.546744429244,39391.48579847289,46,62.35559644211733
50803.19135690517,46.077326856402664,660.3882447927708,0,3,2,45129.83884079837,27681.883036196064,80,31.906697359456256
44458.37993083823,20.51609694653419,746.7126298859538,0,17,7,49612.86607574878,40113.31104481765,74,38.42009856805568
65553.67674995857,31.139680908382168,679.9988105838371,1,10,2,55750.016829901135,39617.32999731392,3,47.57665800323772
54563.216318253944,32.17125451299197,648.0774477508601,0,19,7,46013.584285651516,35134.75111688067,53,50.20808128404013
68933.86010605856,39.19189788578209,685.246466014457,0,18,13,54909.89539691925,34773.1239196399,9,36.79048795672023
32045.712729686384,30.263306454998798,730.491560908993,0,12,19,49924.647073219196,37514.589068097775,39,32.66128790854893
51108.94908901866,36.15083005560979,746.3655542088939,0,7,14,69669.9471158995,22747.17301168748,9,58.317395921475466
44284.14803609319,31.99180764607228,697.6441278031612,0,15,15,37554.50422079098,43550.301166844634,53,39.86949373813785
33757.765980797194,51.551296884381244,725.7110078555895,0,2,5,66716.44151084311,16952.029053998263,15,48.92176688430789
43835.67799197776,33.936780107636544,720.1087103350535,1,16,6,49717.404435818884,28493.167369260154,75,44.798410935655276
51959.51456582976,46.59440351883191,666.6451875627313,0,11,14,52448.45784312689,41369.52826945242,42,54.75659957471784
46714.92115101705,40.601033997082986,736.7672867176949,0,18,12,47831.32987756088,37993.13056822904,66,41.34922838896609
